주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
154-1-000040,노원로40길인근,공영,노상,대구광역시 북구 노원로40길인근,대구광역시 북구 침산동 1208,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.898342,128.579312,2017-11-29
154-1-000041,노원로9길인근,공영,노상,대구광역시 북구 노원로9길 12,대구광역시 북구 노원동3가 234,58,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894062,128.567902,2017-11-29
154-1-000042,노원로인근1,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,14,2,미시행,평일,07:00,16:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,3000,60000,,,,대구광역시청,053-803-4882,35.894834,128.572028,2017-11-29
154-1-000043,노원로인근2,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,40,2,미시행,평일,08:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,3000,60000,,,,대구광역시청,053-803-4882,35.894834,128.572028,2017-11-29
154-1-000044,노원로인근3,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,38,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.894834,128.572028,2017-11-29
154-1-000045,노원로인근4,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,41,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.894834,128.572028,2017-11-29
154-1-000046,농수산물도매시장,공영,노상,대구광역시 북구 매천로18길 34 농산물도매시장,대구광역시 북구 매천동 370,75,3,미시행,평일+토요일,08:00,18:00,08:00,18:00,00:00,00:00,유료,30,400,10,200,,,,,,대구광역시청,053-803-4882,35.903921,128.544526,2017-11-29
154-1-000047,대구역북편,공영,노상,대구광역시 북구 칠성남로인근,대구광역시 북구 칠성동2가 489-1,23,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.877335,128.596627,2017-11-29
154-1-000025,관음중앙로28길인근,공영,노상,대구광역시 북구 관음중앙로28길인근,대구광역시 북구 관음동 1293,60,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.942389,128.546914,2017-11-29
154-1-000048,대구체육관로10길인근,공영,노상,대구광역시 북구 대구체육관로10길 26,대구광역시 북구 산격동 1497-20,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.891446,128.603861,2017-11-29
154-1-000049,대구체육관로11길인근,공영,노상,대구광역시 북구 대구체육관로11길인근,대구광역시 북구 산격동 1499-3,17,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.892565,128.604747,2017-11-29
154-1-000050,대구체육관로9길인근,공영,노상,대구광역시 북구 대구체육관로 39,대구광역시 북구 산격동 1427-1,41,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893791,128.603405,2017-11-29
154-1-000051,대구체육관로인근,공영,노상,대구광역시 북구 대구체육관로인근,대구광역시 북구 산격동 1444-1,5,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.890037,128.601294,2017-11-29
154-1-000053,대동로8길인근,공영,노상,대구광역시 북구 대동로8길 9,대구광역시 북구 산격동 1267-25,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.896515,128.610044,2017-11-29
154-1-000054,대동로9길인근,공영,노상,대구광역시 북구 동북로36길 17-8,대구광역시 북구 산격동 1265-2,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.897252,128.611094,2017-11-29
154-1-000055,대불로5길인근,공영,노상,대구광역시 북구 대불로5길인근,대구광역시 북구 산격동 산9-28,14,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.902426,128.611673,2017-11-29
154-1-000056,대천로7길인근,공영,노상,대구광역시 북구 대천로7길인근,대구광역시 북구 읍내동 1348,7,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.940955,128.554301,2017-11-29
154-1-000057,대천로9길인근,공영,노상,대구광역시 북구 대천로9길인근,대구광역시 북구 읍내동 1352,28,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.939155,128.555023,2017-11-29
154-1-000058,대학로15길인근,공영,노상,대구광역시 북구 대학로15길인근,대구광역시 북구 산격동 1499-1,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893766,128.609068,2017-11-29
154-1-000059,대학로17길인근,공영,노상,대구광역시 북구 대학로17길인근,대구광역시 북구 산격동 1499-1,8,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893766,128.609068,2017-11-29
154-1-000060,대학로23길인근,공영,노상,대구광역시 북구 대학로23길인근,대구광역시 북구 산격동 1499-1,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893766,128.609068,2017-11-29
154-1-000061,대학로25길인근,공영,노상,대구광역시 북구 대학로25길인근,대구광역시 북구 산격동 1499-1,19,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893766,128.609068,2017-11-29
154-1-000062,대학로9길인근,공영,노상,대구광역시 북구 대학로9길인근,대구광역시 북구 산격동 1417-40,10,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.890929,128.606594,2017-11-29
154-1-000063,대학로인근,공영,노상,대구광역시 북구 대학로인근,대구광역시 북구 산격동 1319-1,33,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.893460,128.610541,2017-11-29
154-1-000064,대현남로8길인근,공영,노상,대구광역시 북구 대현남로8길인근,대구광역시 북구 대현동 272-27,15,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.881788,128.609449,2017-11-29
154-1-000065,대현남로9길인근,공영,노상,대구광역시 북구 대현남로9길인근,대구광역시 북구 대현동 272-27,14,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.881788,128.609449,2017-11-29
154-1-000066,대현로10길인근,공영,노상,대구광역시 북구 대현로10길인근,대구광역시 북구 대현동 439-4,5,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.882415,128.603684,2017-11-29
154-1-000067,대현로13길인근,공영,노상,대구광역시 북구 대현로13길인근,대구광역시 북구 대현동 526,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.885634,128.607529,2017-11-29
154-1-000068,대현로19길인근,공영,노상,대구광역시 북구 대현로19길인근,대구광역시 북구 대현동 103-35,80,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.886002,128.612206,2017-11-29
154-1-000069,대현로21길인근,공영,노상,대구광역시 북구 대현로21길인근,대구광역시 북구 대현동 112-44,30,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.883557,128.611327,2017-11-29
154-1-000070,대현로3길인근,공영,노상,대구광역시 북구 대현로9길 33-10,대구광역시 북구 대현동 236-12,9,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.887164,128.603890,2017-11-29
154-1-000071,대현로9길인근,공영,노상,대구광역시 북구 대학로 80,대구광역시 북구 대현동 241,38,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.887937,128.604323,2017-11-29
154-1-000072,대현로서15길인근,공영,노상,대구광역시 북구 대현로서15길인근,대구광역시 북구 대현동 526,31,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.885634,128.607529,2017-11-29
154-1-000073,동북로26길인근,공영,노상,대구광역시 북구 동북로26길인근,대구광역시 북구 산격동 1203-64,14,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.900468,128.606832,2017-11-29
154-1-000074,동북로37길인근,공영,노상,대구광역시 북구 동북로37길인근,대구광역시 북구 산격동 493-4,17,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.900277,128.613724,2017-11-29
154-1-000075,동북로50길인근,공영,노상,대구광역시 북구 동북로50길인근,대구광역시 북구 복현동 623,10,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894427,128.620489,2017-11-29
154-1-000076,동북로53길인근,공영,노상,대구광역시 북구 동북로57길 9,대구광역시 북구 복현동 332-1,37,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894316,128.621910,2017-11-29
154-1-000077,동북로55길인근,공영,노상,대구광역시 북구 동북로55길인근,대구광역시 북구 복현동 623,10,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894427,128.620489,2017-11-29
154-1-000078,동북로57길인근,공영,노상,대구광역시 북구 동북로57길인근,대구광역시 북구 복현동 623,39,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894427,128.620489,2017-11-29
154-1-000079,동암로7길인근,공영,노상,대구광역시 북구 동암로7길인근,대구광역시 북구 읍내동 1234-184,47,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.946190,128.554679,2017-11-29
154-1-000080,동천교인근,공영,노상,대구광역시 북구 구암로인근,대구광역시 북구 구암동 761-2,19,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.931523,128.558156,2017-11-29
154-1-000081,백사벌네거리(남편),공영,노상,대구광역시 북구 침산로,대구광역시 북구 침산동 1208,56,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.898342,128.579312,2017-11-29
154-1-000082,백사벌네거리(북편),공영,노상,대구광역시 북구 침산로,대구광역시 북구 침산동 1208,23,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.898342,128.579312,2017-11-29
154-1-000083,복현로북2길인근,공영,노상,대구광역시 북구 복현로북2길인근,대구광역시 북구 복현동 623,14,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894427,128.620489,2017-11-29
154-1-000084,북구청인근,공영,노상,대구광역시 북구 원대로인근,대구광역시 북구 침산동 449-5,39,1,미시행,평일+토요일,00:00,08:00,18:00,08:00,00:00,00:00,유료,30,1000,10,500,,,,,,대구광역시청,053-803-4882,35.887593,128.583035,2017-11-29
154-1-000085,북부소방서뒤편,공영,노상,대구광역시 북구 칠성남로16길인근,대구광역시 북구 칠성동2가 302-93,24,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.877236,128.592410,2017-11-29
154-1-000086,북침산네거리(북편),공영,노상,대구광역시 북구 침산로,대구광역시 북구 침산동 543-4,16,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.893252,128.589970,2017-11-29
154-1-000087,산격로10길인근,공영,노상,대구광역시 북구 산격로10길인근,대구광역시 북구 산격동 1499-1,10,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893766,128.609068,2017-11-29
154-1-000088,산격로13길인근,공영,노상,대구광역시 북구 산격로13길인근,대구광역시 북구 산격동 1185-38,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.896983,128.602916,2017-11-29
154-1-000089,산격로19길인근,공영,노상,대구광역시 북구 산격로19길인근,대구광역시 북구 산격동 1499-2,7,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.897471,128.608765,2017-11-29
154-1-000090,산격로8길인근,공영,노상,대구광역시 북구 산격로8길인근,대구광역시 북구 산격동 1499-1,15,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.893766,128.609068,2017-11-29
154-1-000091,산격로9길인근,공영,노상,대구광역시 북구 산격로9길인근,대구광역시 북구 산격동 1426-52,24,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.894698,128.604442,2017-11-29
154-1-000092,성북로13길인근,공영,노상,대구광역시 북구 성북로13길인근,대구광역시 북구 침산동 333-3,10,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.892037,128.590686,2017-11-29
154-1-000093,성북로5길인근,공영,노상,대구광역시 북구 성북로5길인근,대구광역시 북구 침산동 551-8,134,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.894560,128.588168,2017-11-29
154-1-000095,시체육회앞,공영,노상,대구광역시 북구 고성로 191,대구광역시 북구 고성동3가 2,59,1,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,1000,10,500,,,50000,,,대구광역시청,053-803-4882,35.882244,128.587381,2017-11-29
154-1-000096,신천교,공영,노상,대구광역시 북구 칠성시장로인근,대구광역시 북구 칠성동2가 409-6,27,1,미시행,평일+토요일+공휴일,07:00,18:30,07:00,18:30,07:00,18:30,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.879582,128.602664,2017-11-29
154-1-000097,신천교고가도로밑,공영,노상,대구광역시 북구 신천교고가도로밑,대구광역시 북구 칠성동1가 287,46,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,250,,5000,50000,,,대구광역시청,053-803-4882,35.874850,128.609151,2017-11-29
154-1-000098,신천동로(대현동),공영,노상,대구광역시 북구 신천동로,대구광역시 북구 대현동 524,11,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.884302,128.604355,2017-11-29
154-1-000099,신천동로146길인근,공영,노상,대구광역시 북구 신천동로146길인근,대구광역시 북구 대현동 524,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3015,35.884302,128.604355,2017-11-29
